Dates,AreaName,RoadIntersectionName,TrafficVolume,AverageSpeed,TravelTimeIndex,CongestionLevel,RoadCapacityUtilization,IncidentReports,EnvironmentalImpact,PublicTransportUsage,TrafficSignalCompliance,ParkingUsage,PedestrianCyclistCount,WeatherConditions,RoadworkConstructionActivity,DayOfWeek,CongestionCategory,PeakHour,CongestionScore,AccidentRisk,WeatherGroup,UtilizationStatus
2023-11-12,Koramangala,Sony World Junction,40323,32.42,1.5,100,100,1,130.65,11.93,65.97,67.63,87,Clear,No,Sunday,High,0,1243.769278223319,101,Clear,Over Utilized
2023-11-12,Electronic City,Hosur Road,15795,62.78,1.03,48.2,79.11,1,81.59,22.36,97.24,65.91,96,Clear,No,Sunday,High,0,251.592863969417,49.2,Clear,Over Utilized
2023-11-12,M.G. Road,Trinity Circle,25259,37.43,1.5,92.24,100,1,100.52,70.17,98.25,52.39,110,Clear,No,Sunday,High,0,674.8330216403954,93.24,Clear,Over Utilized
2023-11-12,Jayanagar,South End Circle,26205,28.57,1.5,80.83,100,2,102.41,78.98,72.8,52.61,93,Fog,No,Sunday,High,0,917.2208610430522,163.66,Foggy,Over Utilized
2023-11-12,Hebbal,Ballari Road,20533,41.99,1.09,62.84,100,0,91.07,79.32,70.78,83.02,90,Overcast,No,Sunday,High,0,488.9973803286497,0,Other,Over Utilized
2023-11-13,Indiranagar,100 Feet Road,21497,35.72,1.1,81.12,100,2,92.99,62.19,84.38,68.01,120,Clear,No,Monday,High,0,601.8197088465846,164.24,Clear,Over Utilized
2023-11-13,Indiranagar,CMH Road,23609,49.38,1.23,81.79,100,2,97.22,12.48,72.36,79.32,116,Clear,No,Monday,High,0,478.10854597002833,165.58,Clear,Over Utilized
2023-11-13,Koramangala,Sony World Junction,41743,57.68,1.5,100,100,2,133.49,47.04,70.12,51.07,105,Rain,No,Monday,High,0,723.6997226074895,202,Rainy,Over Utilized
2023-11-13,Koramangala,Sarjapur Road,52910,32.98,1.5,100,100,5,155.82,41.86,68.78,85.71,90,Clear,Yes,Monday,High,0,1604.305639781686,505,Clear,Over Utilized
2023-11-13,M.G. Road,Trinity Circle,37211,25.5,1.5,100,100,1,124.42,66.3,88.84,94.42,103,Overcast,No,Monday,High,0,1459.2549019607843,101,Other,Over Utilized
2023-11-13,M.G. Road,Anil Kumble Circle,40478,46.95,1.5,100,100,4,130.96,36.03,71.03,54.38,84,Clear,No,Monday,High,0,862.1512247071352,404,Clear,Over Utilized
2023-11-13,Yeshwanthpur,Yeshwanthpur Circle,14815,39.03,1.19,40.53,69.24,0,79.63,57.05,68.04,88.88,200,Clear,No,Monday,High,0,379.5798104022547,0,Clear,Over Utilized
2023-11-14,Indiranagar,100 Feet Road,36059,29.85,1.5,100,100,1,122.12,32.46,99.68,86.76,98,Clear,No,Tuesday,High,0,1208.006700167504,101,Clear,Over Utilized
2023-11-14,Indiranagar,CMH Road,37436,28.4,1.5,100,100,4,124.87,41.81,65.75,83.43,95,Rain,No,Tuesday,High,0,1318.1690140845071,404,Rainy,Over Utilized
2023-11-14,Whitefield,ITPL Main Road,23725,29.27,1.34,87.92,100,2,97.45,73.46,79.05,93.61,102,Fog,No,Tuesday,High,0,810.5568841817561,177.84,Foggy,Over Utilized
2023-11-14,Koramangala,Sony World Junction,30680,48.59,1.5,95.34,100,2,111.36,12.59,73.44,53.93,107,Overcast,No,Tuesday,High,0,631.4056390203746,192.68,Other,Over Utilized
2023-11-14,Electronic City,Hosur Road,17584,50.81,1.06,59.69,87.24,0,85.17,43.31,70.64,75.73,88,Clear,No,Tuesday,High,0,346.0736075575674,0,Clear,Over Utilized
2023-11-14,Electronic City,Silk Board Junction,21989,34.84,1.38,81.25,100,2,93.98,24.54,61.14,56.97,99,Overcast,No,Tuesday,High,0,631.1423650975889,164.5,Other,Over Utilized
2023-11-14,M.G. Road,Trinity Circle,13024,44.53,1.22,35.85,68.74,0,76.05,68.6,91.14,66.67,211,Clear,No,Tuesday,High,0,292.47698181001573,0,Clear,Over Utilized
2023-11-14,M.G. Road,Anil Kumble Circle,22186,41.03,1.06,79.09,100,4,94.37,34.89,68.91,91.26,98,Fog,No,Tuesday,High,0,540.7262978308554,320.36,Foggy,Over Utilized
2023-11-14,Jayanagar,South End Circle,27309,20,1.5,88.41,100,2,104.62,76.21,74.2,55,91,Clear,No,Tuesday,High,0,1365.45,178.82,Clear,Over Utilized
2023-11-14,Hebbal,Hebbal Flyover,30481,27.4,1.5,100,100,2,110.96,57.64,93.41,57.68,114,Fog,No,Tuesday,High,0,1112.4452554744526,202,Foggy,Over Utilized
2023-11-14,Yeshwanthpur,Yeshwanthpur Circle,28940,20,1.5,100,100,0,107.88,64.59,77.36,88.05,95,Clear,No,Tuesday,High,0,1447,0,Clear,Over Utilized
2023-11-15,Indiranagar,100 Feet Road,37732,44.47,1.5,100,100,2,125.46,14.02,68.18,73.37,115,Clear,No,Wednesday,High,0,848.4821227794018,202,Clear,Over Utilized
2023-11-15,Indiranagar,CMH Road,33995,33.72,1.5,100,100,0,117.99,13.25,70.11,52.54,107,Overcast,No,Wednesday,High,0,1008.1553973902729,0,Other,Over Utilized
2023-11-15,Whitefield,Marathahalli Bridge,15532,43.3,1.13,58.02,74.13,0,81.06,41.48,84.55,61.87,103,Rain,No,Wednesday,High,0,358.7066974595843,0,Rainy,Over Utilized
2023-11-15,Whitefield,ITPL Main Road,32494,35.59,1.5,100,100,1,114.99,61.61,87.79,96.09,94,Windy,No,Wednesday,High,0,913.0092722674908,101,Other,Over Utilized
2023-11-15,M.G. Road,Trinity Circle,49158,42.12,1.5,100,100,2,148.32,78.35,97.72,89.51,78,Rain,No,Wednesday,High,0,1167.094017094017,202,Rainy,Over Utilized
2023-11-15,M.G. Road,Anil Kumble Circle,36438,40.05,1.5,100,100,1,122.88,13.19,61.48,62.91,103,Clear,No,Wednesday,High,0,909.812734082397,101,Clear,Over Utilized
2023-11-15,Jayanagar,Jayanagar 4th Block,26864,35.73,1.5,88.51,100,3,103.73,19.98,60.28,82.02,119,Overcast,No,Wednesday,High,0,751.8611810803247,268.53000000000003,Other,Over Utilized
2023-11-15,Jayanagar,South End Circle,24175,55.58,1.08,71.94,100,0,98.35,42.22,92.51,57.65,86,Clear,No,Wednesday,High,0,434.9586182079885,0,Clear,Over Utilized
2023-11-15,Hebbal,Ballari Road,28976,26.89,1.5,94.93,100,0,107.95,14.5,63.38,57.02,97,Clear,No,Wednesday,High,0,1077.575306805504,0,Clear,Over Utilized
2023-11-16,Indiranagar,100 Feet Road,33522,39.75,1.5,100,100,4,117.04,75.57,81.44,52.85,102,Clear,No,Thursday,High,0,843.3207547169811,404,Clear,Over Utilized
2023-11-16,Indiranagar,CMH Road,34371,28.32,1.5,100,100,1,118.74,32.79,74.71,71.53,108,Clear,No,Thursday,High,0,1213.665254237288,101,Clear,Over Utilized
2023-11-16,Whitefield,Marathahalli Bridge,31492,32.23,1.5,100,100,5,112.98,34.81,89.35,77.95,102,Overcast,Yes,Thursday,High,0,977.1020788085635,505,Other,Over Utilized
2023-11-16,Whitefield,ITPL Main Road,21059,37.85,1.1,65.18,100,0,92.12,19.75,62.15,62.79,110,Clear,No,Thursday,High,0,556.3804491413474,0,Clear,Over Utilized
2023-11-16,Koramangala,Sony World Junction,13671,28.54,1.31,48.74,72.79,0,77.34,77.26,83.58,96.47,187,Overcast,No,Thursday,High,0,479.0119131044149,0,Other,Over Utilized
2023-11-16,M.G. Road,Trinity Circle,48543,61.7,1.5,100,100,3,147.09,11.47,81.83,97.54,98,Clear,No,Thursday,High,0,786.7585089141005,303,Clear,Over Utilized
2023-11-16,Hebbal,Ballari Road,20999,49.3,1.04,71.74,100,1,92,11.45,74.36,56.37,102,Clear,No,Thursday,High,0,425.94320486815417,72.74,Clear,Over Utilized
2023-11-17,Indiranagar,100 Feet Road,23567,38.66,1.23,83.06,100,1,97.13,35.17,78.33,66.37,102,Clear,No,Friday,High,0,609.5964821520953,84.06,Clear,Over Utilized
2023-11-17,Indiranagar,CMH Road,35638,36.69,1.5,100,100,3,121.28,54.24,79.93,91.44,106,Overcast,No,Friday,High,0,971.327337149087,303,Other,Over Utilized
2023-11-17,Koramangala,Sony World Junction,61109,26.61,1.5,100,100,4,172.22,64.63,95.89,81.6,113,Overcast,No,Friday,High,0,2296.467493423525,404,Other,Over Utilized
2023-11-17,Koramangala,Sarjapur Road,28056,47.5,1.5,100,100,0,106.11,67.23,61.73,98.71,103,Fog,No,Friday,High,0,590.6526315789474,0,Foggy,Over Utilized
2023-11-17,Electronic City,Silk Board Junction,28222,20,1.5,100,100,3,106.44,59.2,75.56,99.05,101,Clear,No,Friday,High,0,1411.1,303,Clear,Over Utilized
2023-11-17,M.G. Road,Trinity Circle,25546,41.02,1.5,76.79,100,2,101.09,25.38,71.83,74.33,98,Clear,No,Friday,High,0,622.7693807898586,155.58,Clear,Over Utilized
2023-11-17,M.G. Road,Anil Kumble Circle,11218,26.15,1.01,31.43,52.29,1,72.44,30.25,96.98,82.31,228,Overcast,No,Friday,High,0,428.98661567877633,32.43,Other,Over Utilized
2023-11-18,Indiranagar,100 Feet Road,12675,40.81,1.4,40.71,63.05,0,75.35,48.56,79.12,84.2,190,Clear,No,Saturday,High,0,310.58564077432,0,Clear,Over Utilized
2023-11-18,Indiranagar,CMH Road,31352,38.59,1.5,100,100,1,112.7,22.25,86.42,80.25,106,Overcast,No,Saturday,High,0,812.4384555584347,101,Other,Over Utilized
2023-11-18,Whitefield,ITPL Main Road,21400,40.43,1.03,62.28,100,1,92.8,60.09,70.16,61.14,102,Clear,Yes,Saturday,High,0,529.3099183774425,63.28,Clear,Over Utilized
2023-11-18,Koramangala,Sony World Junction,37536,28.28,1.5,100,100,3,125.07,10.89,73.23,59.26,106,Windy,No,Saturday,High,0,1327.2984441301273,303,Other,Over Utilized
2023-11-18,Koramangala,Sarjapur Road,30790,31.3,1.5,99.15,100,1,111.58,11.58,77.8,96.29,104,Clear,No,Saturday,High,0,983.7060702875399,100.15,Clear,Over Utilized
2023-11-18,Electronic City,Hosur Road,12830,42.87,1.33,48.89,59.4,0,75.66,16.8,94.63,72.61,191,Clear,No,Saturday,High,0,299.27688360158623,0,Clear,Over Utilized
2023-11-18,Electronic City,Silk Board Junction,15135,32.03,1.28,51.88,73.56,2,80.27,70.39,72.51,98.78,116,Rain,No,Saturday,High,0,472.52575710271617,105.76,Rainy,Over Utilized
2023-11-18,Jayanagar,South End Circle,18446,53.4,1.03,64.86,89.36,0,86.89,79.02,95.86,86.39,102,Clear,No,Saturday,High,0,345.4307116104869,0,Clear,Over Utilized
2023-11-18,Hebbal,Hebbal Flyover,20306,43.98,1.3,70.51,100,1,90.61,19.75,98.16,97.12,105,Overcast,No,Saturday,High,0,461.7098681218736,71.51,Other,Over Utilized
2023-11-19,Indiranagar,100 Feet Road,20454,55.45,1.02,77.42,100,0,90.91,70.77,80.71,75.25,89,Clear,No,Sunday,High,0,368.8728584310189,0,Clear,Over Utilized
2023-11-19,Indiranagar,CMH Road,22916,56.17,1.08,74.66,100,1,95.83,18.11,64.07,64.65,107,Overcast,No,Sunday,High,0,407.9757877870749,75.66,Other,Over Utilized
2023-11-19,Whitefield,ITPL Main Road,29501,42.65,1.5,100,100,5,109,23,71.68,55.36,98,Clear,No,Sunday,High,0,691.6998827667057,505,Clear,Over Utilized
2023-11-19,Koramangala,Sony World Junction,15492,47.83,1.13,58.43,78.35,0,80.98,66.86,91.51,97.02,120,Overcast,Yes,Sunday,High,0,323.8971356888982,0,Other,Over Utilized
2023-11-19,Koramangala,Sarjapur Road,31529,46.57,1.5,100,100,1,113.06,13.95,97.9,61.12,90,Clear,No,Sunday,High,0,677.0238350869658,101,Clear,Over Utilized
2023-11-19,Electronic City,Silk Board Junction,21763,54.06,1.19,69.65,100,0,93.53,58.45,93.48,58.44,99,Clear,No,Sunday,High,0,402.5712171661117,0,Clear,Over Utilized
2023-11-19,M.G. Road,Trinity Circle,43468,44.03,1.5,100,100,1,136.94,24.45,95.23,57.71,89,Overcast,No,Sunday,High,0,987.2359754712695,101,Other,Over Utilized
2023-11-19,Hebbal,Ballari Road,24813,31.97,1.17,85.21,100,2,99.63,38.52,65.19,77.91,97,Rain,No,Sunday,High,0,776.1338755082891,172.42,Rainy,Over Utilized
2023-11-19,Yeshwanthpur,Yeshwanthpur Circle,12346,56.95,1.18,39.71,63.32,0,74.69,34.84,63.87,52.42,176,Rain,No,Sunday,High,0,216.78665496049166,0,Rainy,Over Utilized
2023-11-19,Yeshwanthpur,Tumkur Road,19496,32.7,1.38,71.57,100,1,88.99,31.7,92.66,72.73,107,Clear,No,Sunday,High,0,596.2079510703363,72.57,Clear,Over Utilized
2023-11-20,Indiranagar,100 Feet Road,48988,41.69,1.5,100,100,0,147.98,75.01,67.81,67.85,90,Clear,No,Monday,High,0,1175.053969776925,0,Clear,Over Utilized
2023-11-20,Indiranagar,CMH Road,12526,50.67,1.05,37.24,58.47,0,75.05,77.81,95.06,93.7,191,Fog,No,Monday,High,0,247.20742056443655,0,Foggy,Over Utilized
2023-11-20,Whitefield,Marathahalli Bridge,35907,39.32,1.5,100,100,2,121.81,49.32,86.45,50.13,102,Clear,No,Monday,High,0,913.1993896236012,202,Clear,Over Utilized
2023-11-20,Whitefield,ITPL Main Road,21416,56.77,1.37,75.6,100,3,92.83,10.06,68.52,60.29,100,Clear,No,Monday,High,0,377.2415007926722,229.79999999999998,Clear,Over Utilized
2023-11-20,Koramangala,Sony World Junction,33258,36.26,1.5,100,100,2,116.52,74.58,60.42,52.06,94,Clear,No,Monday,High,0,917.2090457804744,202,Clear,Over Utilized
2023-11-20,Koramangala,Sarjapur Road,15060,50.63,1.33,48.78,74.66,0,80.12,35.2,67.4,95.64,95,Clear,No,Monday,High,0,297.452103495951,0,Clear,Over Utilized
2023-11-20,M.G. Road,Trinity Circle,40906,37.85,1.5,100,100,1,131.81,56.25,61.31,92.9,81,Clear,No,Monday,High,0,1080.7397622192866,101,Clear,Over Utilized
2023-11-20,Jayanagar,Jayanagar 4th Block,19490,29.76,1.12,69.36,98.76,1,88.98,31.88,91.17,57.91,107,Overcast,No,Monday,High,0,654.9059139784946,70.36,Other,Over Utilized
2023-11-20,Jayanagar,South End Circle,18303,64.52,1.39,57.41,95.42,0,86.61,76.85,71.55,90.31,86,Windy,No,Monday,High,0,283.67947923124615,0,Other,Over Utilized
2023-11-20,Hebbal,Ballari Road,34147,54.4,1.5,100,100,0,118.29,57.42,88.24,88.69,119,Overcast,No,Monday,High,0,627.7022058823529,0,Other,Over Utilized
2023-11-20,Yeshwanthpur,Tumkur Road,13702,40.73,1.39,45.12,63.89,1,77.4,14.09,91.7,72.31,218,Clear,No,Monday,High,0,336.4105082248957,46.12,Clear,Over Utilized
2023-11-21,Indiranagar,100 Feet Road,42792,43.84,1.5,100,100,1,135.58,13.64,60.62,73.9,104,Overcast,No,Tuesday,High,0,976.0948905109489,101,Other,Over Utilized
2023-11-21,Indiranagar,CMH Road,27252,34.69,1.5,87.44,100,3,104.5,62.17,93.75,73.34,82,Clear,No,Tuesday,High,0,785.5866243874316,265.32,Clear,Over Utilized
2023-11-21,Koramangala,Sony World Junction,29831,42.69,1.5,100,100,0,109.66,48.25,97.44,76.71,87,Clear,No,Tuesday,High,0,698.7819161396112,0,Clear,Over Utilized
2023-11-21,Koramangala,Sarjapur Road,44298,39.57,1.5,100,100,1,138.6,72.63,98.33,82.73,88,Clear,No,Tuesday,High,0,1119.4844579226688,101,Clear,Over Utilized
2023-11-21,Electronic City,Silk Board Junction,8984,51.6,1.36,36.61,49.11,0,67.97,79.63,65.74,93.51,195,Clear,No,Tuesday,High,0,174.10852713178295,0,Clear,Over Utilized
2023-11-21,M.G. Road,Anil Kumble Circle,38922,53.24,1.5,100,100,1,127.84,63.42,74.75,60.61,108,Clear,No,Tuesday,High,0,731.0668670172802,101,Clear,Over Utilized
2023-11-21,Jayanagar,Jayanagar 4th Block,36716,43.66,1.5,100,100,0,123.43,34.81,86.92,58.17,94,Rain,Yes,Tuesday,High,0,840.9528172240038,0,Rainy,Over Utilized
2023-11-21,Jayanagar,South End Circle,17600,37.06,1.32,68.05,87.95,2,85.2,20.18,72.4,69.38,99,Rain,No,Tuesday,High,0,474.90555855369666,138.1,Rainy,Over Utilized
2023-11-21,Hebbal,Hebbal Flyover,23524,35.68,1.06,73.25,100,5,97.05,71.94,62.1,77.01,84,Clear,No,Tuesday,High,0,659.3049327354261,371.25,Clear,Over Utilized
2023-11-21,Hebbal,Ballari Road,18364,55.5,1.35,53.18,92.13,1,86.73,32.94,98.64,71.21,106,Rain,No,Tuesday,High,0,330.8828828828829,54.18,Rainy,Over Utilized
2023-11-21,Yeshwanthpur,Yeshwanthpur Circle,13935,39.87,1.21,39.27,69.58,0,77.87,66.18,92.93,71.64,197,Clear,No,Tuesday,High,0,349.51091045899176,0,Clear,Over Utilized
2023-11-22,Indiranagar,100 Feet Road,11763,32.97,1.15,32.06,60.3,0,73.53,10.36,84.5,54.14,171,Overcast,No,Wednesday,High,0,356.778889899909,0,Other,Over Utilized
2023-11-22,Indiranagar,CMH Road,37025,46.09,1.5,100,100,3,124.05,30.4,99.74,93.67,81,Clear,No,Wednesday,High,0,803.3195921024083,303,Clear,Over Utilized
2023-11-22,Koramangala,Sony World Junction,65484,41.18,1.5,100,100,0,180.97,18.88,96.32,97.53,92,Clear,No,Wednesday,High,0,1590.1894123360855,0,Clear,Over Utilized
2023-11-22,Koramangala,Sarjapur Road,66169,33.39,1.5,100,100,2,182.34,65.34,70.73,89.35,106,Overcast,No,Wednesday,High,0,1981.7011081162025,202,Other,Over Utilized
2023-11-22,Electronic City,Silk Board Junction,26789,46.7,1.5,91.26,100,4,103.58,37.44,66.77,50.52,107,Overcast,No,Wednesday,High,0,573.6402569593147,369.04,Other,Over Utilized
2023-11-22,M.G. Road,Anil Kumble Circle,51570,46.53,1.5,100,100,2,153.14,37.91,63.35,50.12,113,Clear,No,Wednesday,High,0,1108.3172147001933,202,Clear,Over Utilized
2023-11-22,Hebbal,Hebbal Flyover,34455,41.71,1.5,100,100,0,118.91,21.36,94.26,82.8,111,Clear,No,Wednesday,High,0,826.0608966674658,0,Clear,Over Utilized
2023-11-22,Hebbal,Ballari Road,28734,35.99,1.5,92.49,100,0,107.47,31.56,60.59,63.59,122,Clear,No,Wednesday,High,0,798.388441233676,0,Clear,Over Utilized
2023-11-22,Yeshwanthpur,Yeshwanthpur Circle,12935,26.88,1.03,49.44,60.49,0,75.87,14.86,86.19,72.51,194,Clear,No,Wednesday,High,0,481.21279761904765,0,Clear,Over Utilized
2023-11-22,Yeshwanthpur,Tumkur Road,13922,35.61,1.03,51.58,68.46,1,77.84,40.2,65.35,66.22,186,Overcast,No,Wednesday,High,0,390.9575961808481,52.58,Other,Over Utilized
2023-11-23,Indiranagar,CMH Road,38138,44.51,1.5,100,100,1,126.28,68.32,84.69,62.65,114,Clear,No,Thursday,High,0,856.8411592900472,101,Clear,Over Utilized
2023-11-23,Whitefield,ITPL Main Road,14567,38.05,1.03,47.89,76.02,0,79.13,59.78,82.92,60.61,203,Clear,Yes,Thursday,High,0,382.83837056504603,0,Clear,Over Utilized
2023-11-23,Koramangala,Sony World Junction,31965,24.26,1.5,100,100,0,113.93,73.72,86.97,82.97,110,Clear,No,Thursday,High,0,1317.60098928277,0,Clear,Over Utilized
2023-11-23,Koramangala,Sarjapur Road,28458,60.89,1.5,88,100,2,106.92,40.82,69.99,74.04,89,Clear,No,Thursday,High,0,467.36738380686484,178,Clear,Over Utilized
2023-11-23,M.G. Road,Trinity Circle,36915,44.74,1.5,100,100,4,123.83,66.91,63.29,89.34,87,Overcast,No,Thursday,High,0,825.1005811354493,404,Other,Over Utilized
2023-11-23,M.G. Road,Anil Kumble Circle,27491,44.99,1.5,83.93,100,1,104.98,56.12,92.05,67.42,96,Clear,No,Thursday,High,0,611.046899310958,84.93,Clear,Over Utilized
2023-11-23,Jayanagar,South End Circle,32547,20,1.5,100,100,4,115.09,59.74,73.57,96.23,119,Fog,No,Thursday,High,0,1627.35,404,Foggy,Over Utilized
2023-11-23,Hebbal,Ballari Road,37519,40.44,1.5,100,100,4,125.04,62.41,79.01,86.18,132,Clear,No,Thursday,High,0,927.7695351137488,404,Clear,Over Utilized
2023-11-23,Yeshwanthpur,Yeshwanthpur Circle,12370,62.97,1.01,42.47,59.29,0,74.74,12.73,62.54,59.58,209,Clear,No,Thursday,High,0,196.4427505161188,0,Clear,Over Utilized
2023-11-24,Indiranagar,100 Feet Road,22897,39.91,1.38,71.55,100,0,95.79,53.99,70.64,62.26,137,Clear,No,Friday,High,0,573.7158606865448,0,Clear,Over Utilized
2023-11-24,Indiranagar,CMH Road,34578,21.99,1.5,100,100,1,119.16,53.18,64.3,92.45,93,Windy,Yes,Friday,High,0,1572.4420190995909,101,Other,Over Utilized
2023-11-24,Whitefield,Marathahalli Bridge,23682,36.75,1.06,78.34,100,1,97.36,23.85,74.45,57.25,110,Clear,No,Friday,High,0,644.4081632653061,79.34,Clear,Over Utilized
2023-11-24,Whitefield,ITPL Main Road,24733,45.16,1.25,83.07,100,4,99.47,25.97,88.58,64.35,96,Clear,No,Friday,High,0,547.6749335695306,336.28,Clear,Over Utilized
2023-11-24,Koramangala,Sony World Junction,44066,40.64,1.5,100,100,1,138.13,25.05,69.12,90.13,104,Clear,No,Friday,High,0,1084.301181102362,101,Clear,Over Utilized
2023-11-24,Koramangala,Sarjapur Road,29717,30.74,1.5,97.23,100,2,109.43,37.33,81.92,73.9,102,Clear,No,Friday,High,0,966.7208848405986,196.46,Clear,Over Utilized
2023-11-24,M.G. Road,Trinity Circle,39824,26.9,1.5,100,100,4,129.65,21.91,87.07,98.83,110,Clear,No,Friday,High,0,1480.4460966542752,404,Clear,Over Utilized
2023-11-24,M.G. Road,Anil Kumble Circle,36152,27.44,1.5,100,100,3,122.3,29.09,83.67,94.61,106,Clear,No,Friday,High,0,1317.4927113702624,303,Clear,Over Utilized
2023-11-24,Hebbal,Ballari Road,26713,41.5,1.5,88.97,100,2,103.43,40.22,61.72,52.16,90,Overcast,No,Friday,High,0,643.6867469879518,179.94,Other,Over Utilized
2023-11-24,Yeshwanthpur,Tumkur Road,18119,20,1.32,52.73,90.15,0,86.24,52.94,88.3,81.55,97,Clear,Yes,Friday,High,0,905.95,0,Clear,Over Utilized
2023-11-25,Indiranagar,100 Feet Road,47274,38.11,1.5,100,100,2,144.55,21.74,67.91,90.36,95,Fog,No,Saturday,High,0,1240.4618210443452,202,Foggy,Over Utilized
2023-11-25,Indiranagar,CMH Road,36727,32.19,1.5,100,100,3,123.45,23.05,86.94,91.74,108,Clear,No,Saturday,High,0,1140.9443926685308,303,Clear,Over Utilized
2023-11-25,Koramangala,Sony World Junction,43792,20,1.5,100,100,1,137.58,76.7,82.84,63.73,104,Fog,No,Saturday,High,0,2189.6,101,Foggy,Over Utilized
2023-11-25,Koramangala,Sarjapur Road,28326,41.47,1.5,99.33,100,4,106.65,57.67,72.01,54.6,111,Clear,No,Saturday,High,0,683.0479864962624,401.32,Clear,Over Utilized
2023-11-25,Electronic City,Hosur Road,17944,40.82,1.1,60.92,87.42,0,85.89,10.79,96.32,90.43,118,Clear,No,Saturday,High,0,439.58843704066635,0,Clear,Over Utilized
2023-11-25,M.G. Road,Trinity Circle,40478,39.82,1.5,100,100,2,130.96,27.29,71.85,77.21,103,Clear,No,Saturday,High,0,1016.5243596182822,202,Clear,Over Utilized
2023-11-25,M.G. Road,Anil Kumble Circle,13244,36.45,1.37,43.06,66.31,0,76.49,76.66,94.33,74.41,219,Clear,No,Saturday,High,0,363.3470507544581,0,Clear,Over Utilized
2023-11-25,Jayanagar,Jayanagar 4th Block,35155,40.84,1.5,100,100,1,120.31,62.4,80.41,55.21,102,Clear,No,Saturday,High,0,860.7982370225269,101,Clear,Over Utilized
2023-11-25,Jayanagar,South End Circle,24079,46.83,1.06,81.99,100,1,98.16,54.58,98.39,91.23,113,Clear,No,Saturday,High,0,514.1789451206491,82.99,Clear,Over Utilized
2023-11-25,Hebbal,Hebbal Flyover,19088,54.3,1.19,60.88,93.91,2,88.18,74.95,77.36,59.51,107,Rain,No,Saturday,High,0,351.52854511970537,123.76,Rainy,Over Utilized
2023-11-26,Indiranagar,100 Feet Road,21470,82.13,1.21,78.61,100,1,92.94,22.26,76.85,95.48,91,Clear,No,Sunday,High,0,261.41483014732745,79.61,Clear,Over Utilized
2023-11-26,Indiranagar,CMH Road,13654,26.73,1.3,36.63,68.49,0,77.31,40.1,98.78,98.99,209,Clear,No,Sunday,High,0,510.811821922933,0,Clear,Over Utilized
2023-11-26,Koramangala,Sony World Junction,47097,39.63,1.5,100,100,4,144.19,53.61,61.02,72.45,95,Overcast,No,Sunday,High,0,1188.4178652535957,404,Other,Over Utilized
2023-11-26,Koramangala,Sarjapur Road,30781,41.98,1.5,100,100,3,111.56,65.48,82.09,62.92,89,Overcast,No,Sunday,High,0,733.2301095759886,303,Other,Over Utilized
2023-11-26,Electronic City,Silk Board Junction,12346,38.73,1.04,35.28,65.61,0,74.69,70.06,92.56,65.25,199,Overcast,No,Sunday,High,0,318.7709785695843,0,Other,Over Utilized
2023-11-26,M.G. Road,Trinity Circle,37547,43.6,1.5,100,100,5,125.09,61.98,90.39,66.85,85,Clear,No,Sunday,High,0,861.1697247706421,505,Clear,Over Utilized
2023-11-26,M.G. Road,Anil Kumble Circle,41512,51.62,1.5,100,100,2,133.02,29.31,72.12,87.04,94,Windy,Yes,Sunday,High,0,804.1844246416118,202,Other,Over Utilized
2023-11-26,Jayanagar,Jayanagar 4th Block,33396,27.03,1.5,100,100,0,116.79,71.3,75.02,75.07,92,Windy,No,Sunday,High,0,1235.5160932297447,0,Other,Over Utilized
2023-11-26,Jayanagar,South End Circle,10991,25.4,1.23,44.97,56.68,1,71.98,46.73,82.12,81.49,203,Rain,No,Sunday,High,0,432.7165354330709,45.97,Rainy,Over Utilized
2023-11-26,Hebbal,Hebbal Flyover,29750,41.86,1.5,100,100,3,109.5,10.55,63.33,88.03,89,Overcast,No,Sunday,High,0,710.7023411371238,303,Other,Over Utilized
2023-11-26,Yeshwanthpur,Tumkur Road,13438,54.58,1.02,41.74,70.88,0,76.88,54.9,70.14,50.97,224,Windy,No,Sunday,High,0,246.2074019787468,0,Other,Over Utilized
